customer_id,company_size,subscription_plan,months_active,monthly_revenue,days_since_last_login,monthly_logins,features_used,support_tickets,satisfaction_score,payment_failures,churned
CUST_02014,Small,Basic,7,29,3,6,1,1,2.4,1,True
CUST_02015,Small,Enterprise,1,299,1,8,4,1,3.3,0,False
CUST_02016,Medium,Pro,24,99,1,5,3,0,5.0,0,False
CUST_02017,Small,Basic,3,29,2,8,5,0,4.6,0,False
CUST_02018,Medium,Basic,3,29,1,7,2,2,3.7,0,False
CUST_02019,Medium,Basic,2,29,2,11,2,2,3.7,0,True
CUST_02020,Small,Basic,13,29,2,2,10,0,3.5,0,False
CUST_02021,Medium,Basic,2,29,2,8,6,1,5.0,1,False
CUST_02022,Large,Basic,14,29,12,10,1,1,5.0,0,False
CUST_02023,Small,Basic,7,29,2,2,1,1,4.4,1,True
CUST_02024,Medium,Pro,11,99,3,7,10,0,3.5,0,False
CUST_02025,Small,Basic,11,29,2,7,1,1,3.2,0,False
CUST_02026,Small,Basic,1,29,0,9,1,0,4.3,0,True
CUST_02027,Small,Basic,12,29,3,10,3,0,4.0,0,False
CUST_02028,Medium,Pro,9,99,1,2,1,1,4.2,0,True
CUST_02029,Large,Pro,1,99,3,20,5,1,3.9,0,True
CUST_02030,Large,Basic,12,29,8,9,1,1,4.2,0,True
CUST_02031,Medium,Basic,1,29,6,10,1,1,3.1,0,False
CUST_02032,Medium,Basic,1,29,8,9,4,0,5.0,0,False
CUST_02033,Medium,Basic,5,29,5,23,2,1,4.0,0,True
CUST_02034,Medium,Pro,13,99,5,16,2,1,3.3,0,False
CUST_02035,Small,Basic,13,29,1,6,4,1,4.2,0,False
CUST_02036,Small,Pro,1,99,5,17,2,1,4.3,0,True
CUST_02037,Medium,Pro,3,99,8,9,1,1,5.0,0,False
CUST_02038,Small,Basic,6,29,4,6,5,2,3.5,1,False
CUST_02039,Small,Basic,27,29,1,4,3,0,4.0,0,True
CUST_02040,Large,Basic,6,29,2,9,8,2,5.0,0,False
CUST_02041,Small,Basic,3,29,3,8,1,1,2.7,1,True
CUST_02042,Medium,Basic,10,29,2,8,4,0,3.3,0,False
CUST_02043,Small,Basic,13,29,3,20,3,2,3.6,0,False
CUST_02044,Medium,Pro,1,99,4,5,3,0,2.7,0,True
CUST_02045,Medium,Basic,47,29,2,18,1,1,4.7,0,True
CUST_02046,Large,Pro,3,99,0,4,1,1,3.4,0,False
CUST_02047,Medium,Basic,16,29,8,6,4,1,5.0,0,False
CUST_02048,Medium,Enterprise,3,299,5,16,7,0,1.5,0,False
CUST_02049,Medium,Enterprise,4,299,4,3,1,3,4.4,0,True
CUST_02050,Small,Basic,19,29,1,1,6,1,4.7,0,True
CUST_02051,Medium,Pro,1,99,1,4,2,1,4.0,1,True
CUST_02052,Large,Basic,2,29,5,1,5,0,4.9,0,True
CUST_02053,Small,Basic,1,29,1,16,8,5,4.3,0,False
CUST_02054,Medium,Basic,9,29,2,1,5,2,3.8,1,True
CUST_02055,Medium,Pro,4,99,5,10,6,1,2.7,0,True
CUST_02056,Small,Basic,8,29,16,10,5,0,5.0,0,True
CUST_02057,Small,Basic,1,29,4,6,6,2,5.0,0,False
CUST_02058,Small,Basic,4,29,4,4,10,0,3.7,0,False
CUST_02059,Small,Basic,6,29,1,5,3,1,4.9,0,True
CUST_02060,Large,Basic,1,29,0,13,6,0,5.0,1,False
CUST_02061,Small,Pro,8,99,8,14,9,1,5.0,0,True
CUST_02062,Medium,Pro,49,99,2,10,3,2,3.7,1,True
CUST_02063,Small,Basic,5,29,5,9,1,2,5.0,0,False
CUST_02064,Small,Basic,6,29,1,10,2,2,4.4,0,False
CUST_02065,Medium,Basic,5,29,5,12,6,1,5.0,0,False
CUST_02066,Small,Enterprise,1,299,1,3,1,0,5.0,1,True
CUST_02067,Medium,Basic,2,29,8,3,2,1,2.8,0,False
CUST_02068,Medium,Pro,11,99,5,7,3,0,5.0,1,False
CUST_02069,Large,Basic,1,29,1,6,2,2,3.1,1,True
CUST_02070,Large,Basic,1,29,3,11,4,2,3.6,0,False
CUST_02071,Medium,Basic,1,29,1,17,1,2,4.9,0,False
CUST_02072,Small,Enterprise,2,299,1,10,6,1,4.4,1,False
CUST_02073,Large,Basic,20,29,3,12,2,1,5.0,0,True
CUST_02074,Large,Basic,4,29,14,9,5,0,4.0,0,False
CUST_02075,Small,Basic,6,29,8,7,1,1,3.7,0,False
CUST_02076,Medium,Basic,1,29,0,22,2,1,5.0,0,True
CUST_02077,Large,Basic,2,29,6,7,2,0,4.5,0,True
CUST_02078,Medium,Basic,1,29,2,7,2,0,4.0,0,True
CUST_02079,Small,Basic,6,29,6,5,1,0,1.5,0,True
CUST_02080,Medium,Basic,10,29,4,10,4,0,4.9,0,False
CUST_02081,Large,Basic,1,29,14,4,5,0,3.4,0,True
CUST_02082,Small,Basic,1,29,4,13,1,2,4.8,0,False
CUST_02083,Small,Basic,7,29,8,16,1,3,3.1,0,False
CUST_02084,Small,Basic,2,29,2,20,5,2,1.9,0,True
CUST_02085,Medium,Basic,8,29,0,11,1,2,2.7,0,False
CUST_02086,Medium,Pro,3,99,2,4,1,1,5.0,0,True
CUST_02087,Large,Basic,1,29,0,14,9,1,5.0,1,True
CUST_02088,Medium,Pro,2,99,4,20,1,1,3.8,0,True
CUST_02089,Small,Basic,2,29,5,15,6,1,5.0,0,False
CUST_02090,Small,Basic,3,29,8,4,1,1,2.6,0,True
CUST_02091,Large,Enterprise,6,299,3,6,1,0,4.4,0,True
CUST_02092,Medium,Basic,3,29,5,18,3,1,2.4,0,True
CUST_02093,Small,Basic,29,29,1,9,4,0,2.9,0,False
CUST_02094,Medium,Basic,20,29,13,1,3,0,3.7,0,False
CUST_02095,Medium,Basic,17,29,5,17,1,0,3.9,0,False
CUST_02096,Medium,Basic,1,29,7,6,3,2,1.8,0,True
CUST_02097,Small,Basic,9,29,0,9,6,2,3.6,0,False
CUST_02098,Medium,Basic,13,29,0,3,3,3,5.0,0,True
CUST_02099,Large,Enterprise,6,299,7,1,3,2,3.1,0,False
CUST_02100,Medium,Enterprise,13,299,5,11,6,2,2.6,0,False
CUST_02101,Small,Basic,18,29,2,4,1,0,3.5,0,True
CUST_02102,Large,Basic,13,29,7,11,1,2,4.9,0,False
CUST_02103,Small,Basic,3,29,24,21,7,2,4.2,0,False
CUST_02104,Small,Basic,16,29,1,7,4,1,3.9,2,True
CUST_02105,Small,Pro,1,99,1,5,1,1,5.0,0,True
CUST_02106,Medium,Pro,9,99,2,15,4,1,2.3,1,True
CUST_02107,Medium,Basic,4,29,8,11,2,2,3.5,0,True
CUST_02108,Large,Basic,15,29,1,4,5,1,4.0,0,False
CUST_02109,Small,Pro,11,99,2,4,4,1,4.2,2,False
CUST_02110,Large,Basic,14,29,1,2,3,1,2.6,0,True
CUST_02111,Medium,Basic,1,29,7,8,6,2,4.5,1,False
CUST_02112,Medium,Basic,7,29,2,2,6,2,4.0,0,True
CUST_02113,Medium,Basic,22,29,10,10,10,1,4.2,0,True
CUST_02114,Small,Basic,41,29,2,9,4,0,3.2,0,False
CUST_02115,Small,Pro,13,99,5,14,4,0,3.5,1,False
CUST_02116,Medium,Pro,4,99,23,11,3,3,4.7,0,False
CUST_02117,Small,Basic,1,29,2,7,3,2,5.0,0,True
CUST_02118,Small,Pro,14,99,6,13,3,2,3.9,0,False
CUST_02119,Medium,Basic,1,29,1,9,3,1,4.2,0,True
CUST_02120,Large,Pro,3,99,5,6,1,2,4.4,0,False
CUST_02121,Small,Basic,22,29,1,1,1,0,3.4,1,True
CUST_02122,Small,Basic,2,29,0,7,1,0,2.7,0,True
CUST_02123,Small,Basic,3,29,0,2,1,0,3.0,0,False
CUST_02124,Medium,Basic,7,29,1,9,2,1,3.4,0,False
CUST_02125,Large,Basic,33,29,0,15,3,0,2.7,1,True
CUST_02126,Medium,Basic,11,29,1,11,1,2,3.7,0,True
CUST_02127,Small,Basic,2,29,0,15,10,1,5.0,0,True
CUST_02128,Medium,Basic,12,29,11,4,4,2,4.8,1,True
CUST_02129,Medium,Basic,15,29,8,7,1,0,4.0,0,False
CUST_02130,Medium,Basic,19,29,1,5,3,1,3.9,1,True
CUST_02131,Small,Pro,2,99,29,7,1,0,3.7,0,True
CUST_02132,Small,Pro,10,99,0,18,8,0,5.0,0,False
CUST_02133,Small,Enterprise,11,299,0,7,5,1,2.7,0,False
CUST_02134,Medium,Basic,9,29,1,13,2,1,2.7,1,True
CUST_02135,Medium,Pro,5,99,1,13,1,0,3.5,1,False
CUST_02136,Small,Enterprise,1,299,0,7,2,0,5.0,0,False
CUST_02137,Medium,Enterprise,3,299,20,2,5,2,4.6,0,True
CUST_02138,Small,Pro,1,99,0,12,1,0,5.0,0,True
CUST_02139,Medium,Basic,4,29,2,6,3,1,4.1,0,False
CUST_02140,Large,Basic,11,29,5,13,1,1,4.4,0,True
CUST_02141,Small,Basic,11,29,1,12,2,0,1.5,0,True
CUST_02142,Small,Basic,1,29,1,4,2,0,3.8,1,True
CUST_02143,Small,Pro,1,99,0,8,2,0,4.4,2,True
CUST_02144,Large,Enterprise,3,299,2,4,6,1,3.0,1,False
CUST_02145,Medium,Basic,2,29,1,4,3,0,3.7,0,False
CUST_02146,Large,Pro,13,99,1,1,3,0,5.0,0,True
CUST_02147,Medium,Basic,1,29,4,22,2,1,3.5,0,False
CUST_02148,Large,Pro,13,99,3,11,4,2,4.9,0,False
CUST_02149,Medium,Basic,4,29,4,10,2,2,3.5,0,False
CUST_02150,Small,Pro,9,99,10,16,3,0,2.8,0,True
CUST_02151,Large,Basic,16,29,16,13,1,1,3.5,0,True
CUST_02152,Large,Pro,6,99,2,11,3,1,3.0,0,False
CUST_02153,Large,Basic,2,29,2,4,2,0,4.8,1,True
CUST_02154,Small,Pro,2,99,2,5,5,2,2.8,2,True
CUST_02155,Medium,Basic,4,29,8,6,1,1,2.9,1,True
CUST_02156,Medium,Pro,1,99,4,8,2,2,4.2,0,True
CUST_02157,Large,Pro,31,99,0,10,1,1,2.9,0,True
CUST_02158,Medium,Basic,6,29,3,8,6,0,4.3,0,False
CUST_02159,Small,Pro,12,99,5,1,5,0,3.1,0,True
CUST_02160,Small,Basic,11,29,7,10,4,1,3.1,0,False
CUST_02161,Small,Basic,1,29,11,11,1,1,3.1,1,False
CUST_02162,Medium,Pro,7,99,8,9,7,2,4.5,0,True
CUST_02163,Small,Pro,21,99,0,2,7,2,4.5,0,False
CUST_02164,Medium,Basic,26,29,7,6,3,0,3.8,0,False
CUST_02165,Small,Pro,11,99,0,9,1,2,5.0,0,False
CUST_02166,Small,Basic,3,29,3,8,3,0,5.0,0,False
CUST_02167,Small,Basic,20,29,3,8,1,3,3.6,0,False
CUST_02168,Small,Pro,14,99,3,19,4,0,4.5,0,False
CUST_02169,Medium,Basic,11,29,2,5,3,0,3.9,1,True
CUST_02170,Small,Basic,7,29,4,6,1,1,4.7,0,True
CUST_02171,Small,Basic,9,29,4,8,1,1,3.0,0,False
CUST_02172,Small,Basic,26,29,0,6,1,3,3.6,0,False
CUST_02173,Small,Enterprise,4,299,24,14,10,0,4.0,0,False
CUST_02174,Small,Basic,13,29,1,10,3,3,4.1,0,False
CUST_02175,Small,Pro,9,99,2,5,3,3,4.8,0,False
CUST_02176,Medium,Pro,5,99,4,5,6,2,4.2,1,False
CUST_02177,Small,Enterprise,2,299,1,5,1,0,5.0,0,True
CUST_02178,Large,Basic,5,29,3,2,6,2,4.9,1,True
CUST_02179,Small,Basic,34,29,0,23,9,0,5.0,0,False
CUST_02180,Small,Basic,6,29,2,3,1,0,3.3,1,False
CUST_02181,Medium,Pro,19,99,0,9,1,1,3.2,0,True
CUST_02182,Medium,Enterprise,5,299,2,15,2,1,3.2,0,True
CUST_02183,Medium,Pro,2,99,13,15,3,2,3.4,2,True
CUST_02184,Medium,Basic,33,29,0,3,4,0,4.5,0,False
CUST_02185,Small,Basic,11,29,8,7,1,1,4.3,0,False
CUST_02186,Small,Pro,8,99,6,3,1,2,4.5,0,True
CUST_02187,Medium,Basic,1,29,2,8,4,2,5.0,0,False
CUST_02188,Small,Pro,1,99,7,7,5,1,2.9,0,True
CUST_02189,Medium,Basic,9,29,10,17,4,0,3.3,0,True
CUST_02190,Small,Enterprise,2,299,11,10,2,2,3.6,0,False
CUST_02191,Small,Basic,5,29,13,19,5,1,5.0,0,False
CUST_02192,Small,Pro,10,99,5,5,1,1,2.5,1,True
CUST_02193,Large,Pro,25,99,0,4,6,0,3.4,0,False
CUST_02194,Small,Pro,1,99,12,11,1,1,5.0,0,True
CUST_02195,Medium,Basic,2,29,0,0,1,0,5.0,0,True
CUST_02196,Medium,Pro,7,99,1,2,3,2,3.3,0,False
CUST_02197,Large,Pro,3,99,5,6,1,2,1.5,0,False
CUST_02198,Medium,Basic,7,29,11,8,3,0,5.0,0,False
CUST_02199,Small,Pro,3,99,1,18,5,3,4.9,0,False
CUST_02200,Large,Basic,3,29,3,11,2,1,4.6,0,False
CUST_02201,Medium,Pro,1,99,0,0,3,1,4.5,0,False
CUST_02202,Large,Pro,9,99,0,3,2,0,4.7,0,False
CUST_02203,Small,Basic,1,29,5,4,8,3,3.8,0,True
CUST_02204,Small,Basic,18,29,1,6,3,2,4.2,0,False
CUST_02205,Small,Basic,11,29,4,2,5,1,5.0,0,False
CUST_02206,Small,Pro,1,99,2,2,4,0,4.5,1,True
CUST_02207,Small,Basic,6,29,2,11,7,2,3.3,0,False
CUST_02208,Medium,Basic,3,29,14,10,6,1,2.8,1,True
CUST_02209,Large,Enterprise,1,299,8,16,1,0,5.0,0,True
CUST_02210,Large,Pro,5,99,12,24,3,2,2.9,0,True
CUST_02211,Small,Pro,7,99,0,6,4,1,5.0,0,False
CUST_02212,Medium,Enterprise,32,299,3,5,2,2,4.6,0,False
CUST_02213,Medium,Basic,2,29,15,17,1,0,4.5,0,False
CUST_02214,Small,Enterprise,9,299,7,6,3,0,4.9,0,False
CUST_02215,Small,Pro,1,99,13,9,1,0,3.6,0,True
CUST_02216,Medium,Basic,2,29,5,7,5,0,3.5,0,False
CUST_02217,Medium,Basic,32,29,5,4,2,2,4.4,0,True
CUST_02218,Medium,Basic,14,29,18,3,2,2,3.0,0,True
CUST_02219,Large,Basic,16,29,5,8,5,1,3.3,0,False
CUST_02220,Small,Basic,3,29,2,40,1,1,2.8,0,True
CUST_02221,Small,Basic,3,29,13,20,1,1,3.9,0,True
CUST_02222,Medium,Basic,7,29,0,7,4,0,3.0,0,False
CUST_02223,Small,Basic,8,29,2,5,3,0,5.0,0,False
CUST_02224,Large,Basic,4,29,1,14,1,0,4.5,2,False
CUST_02225,Large,Enterprise,3,299,7,11,1,0,3.7,0,False
CUST_02226,Large,Enterprise,11,299,0,14,1,3,2.9,0,True
CUST_02227,Small,Pro,5,99,9,7,6,2,3.9,0,True
CUST_02228,Large,Basic,3,29,0,7,4,1,3.5,0,False
CUST_02229,Small,Basic,20,29,1,9,2,0,2.8,0,False
CUST_02230,Large,Pro,9,99,5,4,1,0,2.9,1,True
CUST_02231,Medium,Basic,26,29,20,4,4,1,5.0,0,True
CUST_02232,Medium,Pro,13,99,7,8,3,3,4.0,0,False
CUST_02233,Large,Pro,13,99,2,7,4,2,4.2,1,False
CUST_02234,Small,Basic,3,29,11,4,7,0,3.8,0,False
CUST_02235,Medium,Pro,5,99,1,5,6,0,3.3,0,False
CUST_02236,Small,Basic,2,29,3,7,3,1,2.9,0,True
CUST_02237,Large,Basic,1,29,0,3,1,2,4.1,0,True
CUST_02238,Large,Enterprise,5,299,1,13,3,0,5.0,0,False
CUST_02239,Small,Basic,26,29,4,11,9,0,4.6,0,False
CUST_02240,Small,Pro,5,99,0,3,1,0,3.3,0,False
CUST_02241,Medium,Basic,4,29,9,13,1,1,3.9,0,False
CUST_02242,Small,Pro,1,99,5,4,3,0,4.9,0,True
CUST_02243,Small,Enterprise,18,299,0,17,4,1,4.8,0,False
CUST_02244,Large,Basic,18,29,0,1,1,1,5.0,0,True
CUST_02245,Small,Basic,1,29,8,12,1,3,3.9,1,True
CUST_02246,Medium,Pro,7,99,2,10,6,5,4.2,0,True
CUST_02247,Small,Basic,9,29,1,6,2,1,2.7,0,True
CUST_02248,Small,Basic,4,29,1,2,1,0,3.9,0,False
CUST_02249,Medium,Pro,20,99,2,5,1,0,4.4,0,False
CUST_02250,Small,Basic,19,29,0,4,9,2,3.3,0,False
CUST_02251,Medium,Basic,1,29,0,6,1,0,4.4,0,True
CUST_02252,Large,Basic,42,29,0,9,2,2,4.0,0,False
CUST_02253,Small,Basic,12,29,2,12,1,0,2.4,0,True
CUST_02254,Small,Basic,17,29,0,4,2,1,3.9,0,True
CUST_02255,Small,Basic,18,29,0,4,5,0,4.9,0,False
CUST_02256,Small,Pro,4,99,0,5,4,1,2.7,1,False
CUST_02257,Small,Basic,11,29,2,7,1,1,3.1,0,True
CUST_02258,Small,Pro,4,99,2,2,4,0,3.8,0,True
CUST_02259,Medium,Pro,12,99,0,3,4,0,4.5,0,False
CUST_02260,Small,Pro,1,99,3,3,2,0,4.1,0,True
CUST_02261,Small,Basic,1,29,9,7,6,1,2.3,0,True
CUST_02262,Small,Pro,3,99,4,3,2,1,4.3,0,False
CUST_02263,Medium,Basic,3,29,8,16,1,1,5.0,0,True
CUST_02264,Medium,Pro,5,99,7,8,4,1,4.6,1,False
CUST_02265,Small,Basic,9,29,0,11,4,2,4.8,0,False
CUST_02266,Medium,Basic,4,29,1,7,1,0,5.0,0,False
CUST_02267,Medium,Pro,3,99,0,8,4,0,4.0,0,False
CUST_02268,Large,Pro,1,99,1,5,1,3,3.9,0,True
CUST_02269,Small,Enterprise,9,299,1,11,3,2,4.5,1,True
CUST_02270,Small,Basic,1,29,2,6,1,0,3.7,0,False
CUST_02271,Large,Pro,1,99,0,4,5,4,4.7,0,True
CUST_02272,Medium,Basic,7,29,4,2,2,0,3.0,0,True
CUST_02273,Large,Pro,1,99,10,10,5,1,5.0,0,True
CUST_02274,Medium,Pro,1,99,3,7,6,2,4.3,0,False
CUST_02275,Large,Pro,5,99,2,12,9,1,4.5,0,False
CUST_02276,Small,Basic,2,29,8,11,7,2,2.0,0,True
CUST_02277,Medium,Pro,2,99,9,11,2,2,3.4,0,True
CUST_02278,Small,Basic,1,29,7,13,6,3,3.8,0,False
CUST_02279,Medium,Basic,4,29,1,8,2,0,5.0,0,True
CUST_02280,Medium,Pro,1,99,2,5,2,1,3.5,0,True
CUST_02281,Large,Basic,6,29,9,3,1,2,4.4,1,True
CUST_02282,Medium,Basic,1,29,3,9,10,0,5.0,0,True
CUST_02283,Small,Enterprise,3,299,1,8,2,2,1.0,0,False
CUST_02284,Small,Basic,4,29,3,4,2,0,3.8,0,True
CUST_02285,Small,Basic,2,29,0,6,3,2,4.7,0,False
CUST_02286,Small,Basic,12,29,1,10,4,0,4.0,0,False
CUST_02287,Small,Basic,4,29,3,7,5,0,3.3,0,False
CUST_02288,Small,Pro,5,99,1,6,7,0,4.5,0,False
CUST_02289,Small,Enterprise,3,299,4,4,2,1,4.9,1,False
CUST_02290,Small,Basic,14,29,11,5,6,1,3.2,1,False
CUST_02291,Large,Basic,14,29,5,8,10,1,2.4,0,True
CUST_02292,Small,Basic,1,29,1,3,6,0,5.0,1,True
CUST_02293,Large,Pro,1,99,1,8,2,0,4.6,0,True
CUST_02294,Medium,Basic,1,29,0,12,2,2,3.7,0,False
CUST_02295,Large,Basic,1,29,0,11,10,0,4.4,0,True
CUST_02296,Small,Basic,10,29,3,7,3,1,5.0,0,False
CUST_02297,Small,Basic,2,29,1,14,7,2,5.0,1,True
CUST_02298,Small,Basic,4,29,3,6,1,0,4.9,0,False
CUST_02299,Medium,Basic,14,29,4,13,3,2,3.0,0,False
CUST_02300,Small,Basic,1,29,6,13,9,0,4.0,0,False
CUST_02301,Medium,Basic,3,29,10,7,5,0,4.0,0,True
CUST_02302,Large,Pro,7,99,21,2,2,1,4.4,0,True
CUST_02303,Small,Pro,4,99,5,10,3,0,3.5,1,False
CUST_02304,Small,Pro,1,99,0,21,9,0,3.9,0,False
CUST_02305,Medium,Pro,6,99,7,8,4,1,5.0,0,False
CUST_02306,Medium,Basic,3,29,24,9,3,1,4.3,0,False
CUST_02307,Medium,Basic,2,29,1,9,3,0,3.9,1,True
CUST_02308,Small,Basic,3,29,8,6,4,0,5.0,0,False
CUST_02309,Medium,Pro,1,99,7,3,2,0,3.4,0,True
CUST_02310,Small,Pro,5,99,1,19,1,1,4.2,0,True
CUST_02311,Small,Pro,17,99,3,18,3,0,3.6,0,False
CUST_02312,Small,Basic,9,29,0,6,5,1,3.7,0,False
CUST_02313,Medium,Pro,8,99,7,7,1,2,2.6,1,True
CUST_02314,Small,Basic,8,29,0,9,3,1,3.4,0,False
CUST_02315,Medium,Basic,9,29,3,9,1,0,4.6,0,True
CUST_02316,Large,Pro,4,99,0,3,6,2,3.0,0,False
CUST_02317,Small,Pro,11,99,2,4,2,1,3.4,0,False
CUST_02318,Large,Enterprise,1,299,3,14,3,1,3.9,0,False
CUST_02319,Medium,Basic,1,29,9,21,4,1,3.0,0,False
CUST_02320,Medium,Pro,1,99,1,10,6,2,3.4,0,True
CUST_02321,Small,Basic,6,29,1,3,4,1,4.8,0,True
CUST_02322,Medium,Pro,5,99,5,9,4,1,3.1,0,False
CUST_02323,Small,Enterprise,10,299,2,3,7,2,3.6,0,True
CUST_02324,Medium,Basic,1,29,2,10,2,1,2.9,1,True
CUST_02325,Medium,Pro,1,99,1,15,2,3,4.1,0,True
CUST_02326,Medium,Basic,11,29,2,4,5,0,3.9,0,False
CUST_02327,Small,Basic,2,29,4,4,2,1,3.2,0,True
CUST_02328,Small,Basic,7,29,0,7,5,3,2.9,0,False
CUST_02329,Small,Basic,1,29,12,3,2,1,2.8,0,False
CUST_02330,Medium,Pro,1,99,12,16,4,1,4.8,0,True
CUST_02331,Small,Enterprise,18,299,11,11,6,4,4.5,0,False
CUST_02332,Small,Pro,10,99,4,7,6,0,2.6,0,True
CUST_02333,Large,Pro,24,99,4,17,2,1,3.3,0,False
CUST_02334,Medium,Basic,3,29,0,7,6,0,4.3,0,False
CUST_02335,Large,Pro,1,99,0,2,3,1,4.6,0,True
CUST_02336,Medium,Pro,1,99,3,2,1,3,4.3,0,True
CUST_02337,Small,Basic,2,29,1,10,2,2,5.0,0,True
CUST_02338,Small,Basic,3,29,2,8,10,2,4.4,0,False
CUST_02339,Small,Basic,9,29,1,13,4,1,2.7,1,True
CUST_02340,Small,Basic,30,29,19,3,7,0,2.3,0,True
CUST_02341,Medium,Basic,9,29,5,21,3,0,3.1,0,False
CUST_02342,Medium,Basic,2,29,0,17,3,2,4.1,0,False
CUST_02343,Medium,Pro,5,99,8,8,5,2,4.9,0,False
CUST_02344,Small,Basic,13,29,13,11,8,1,4.3,0,False
CUST_02345,Medium,Pro,4,99,25,10,8,2,2.8,0,True
CUST_02346,Small,Enterprise,6,299,3,4,6,1,2.6,0,True
CUST_02347,Medium,Pro,4,99,1,9,1,1,2.1,1,True
CUST_02348,Large,Basic,8,29,1,8,5,2,4.2,0,False
CUST_02349,Small,Basic,15,29,2,3,5,1,4.7,0,False
CUST_02350,Medium,Pro,21,99,6,6,1,1,2.4,0,False
CUST_02351,Medium,Basic,10,29,1,4,7,0,5.0,0,True
CUST_02352,Small,Basic,5,29,3,7,1,0,5.0,0,False
CUST_02353,Small,Basic,3,29,0,1,2,1,4.4,0,False
CUST_02354,Small,Basic,1,29,3,4,7,1,3.6,0,True
CUST_02355,Small,Enterprise,2,299,4,3,1,2,3.5,1,False
CUST_02356,Medium,Basic,4,29,26,8,2,0,3.7,0,False
CUST_02357,Large,Basic,6,29,0,16,4,1,2.6,1,True
CUST_02358,Medium,Pro,10,99,1,5,10,0,5.0,1,False
CUST_02359,Small,Basic,1,29,4,6,5,0,3.8,0,False
CUST_02360,Medium,Basic,2,29,0,12,4,0,5.0,0,True
CUST_02361,Medium,Basic,12,29,0,4,1,0,4.0,0,True
CUST_02362,Small,Basic,11,29,2,8,4,0,4.1,0,False
CUST_02363,Small,Basic,13,29,11,8,1,2,3.9,0,True
CUST_02364,Medium,Basic,1,29,3,6,7,0,3.2,0,False
CUST_02365,Small,Enterprise,6,299,2,4,2,1,3.4,0,True
CUST_02366,Large,Pro,12,99,1,6,1,0,3.1,2,False
CUST_02367,Medium,Basic,20,29,1,4,7,1,3.9,0,False
CUST_02368,Medium,Pro,10,99,12,5,3,1,4.0,1,True
CUST_02369,Small,Basic,19,29,5,7,5,0,3.1,0,False
CUST_02370,Large,Basic,8,29,12,5,2,0,4.9,0,False
CUST_02371,Small,Basic,3,29,0,19,10,3,5.0,0,False
CUST_02372,Medium,Basic,23,29,0,20,3,0,4.8,0,False
CUST_02373,Small,Basic,13,29,0,4,9,2,4.3,0,False
CUST_02374,Medium,Basic,3,29,17,9,3,0,4.5,0,False
CUST_02375,Small,Pro,13,99,6,4,1,0,3.6,0,True
CUST_02376,Small,Pro,6,99,1,9,8,1,4.9,0,False
CUST_02377,Large,Basic,1,29,9,2,1,1,4.3,0,True
CUST_02378,Small,Basic,5,29,24,12,10,2,4.2,1,True
CUST_02379,Medium,Pro,1,99,10,8,4,2,5.0,0,True
CUST_02380,Medium,Basic,12,29,0,4,5,0,3.5,0,False
CUST_02381,Small,Basic,2,29,4,7,6,0,3.7,0,True
CUST_02382,Medium,Enterprise,1,299,0,3,2,2,2.9,0,True
CUST_02383,Small,Basic,14,29,1,2,1,0,3.3,0,False
CUST_02384,Small,Basic,1,29,7,6,2,1,5.0,0,True
CUST_02385,Small,Basic,1,29,2,4,4,0,4.3,0,True
CUST_02386,Small,Pro,6,99,4,6,1,2,5.0,0,True
CUST_02387,Large,Basic,1,29,3,19,1,1,5.0,0,True
CUST_02388,Medium,Basic,1,29,6,15,1,0,3.9,1,True
CUST_02389,Large,Pro,6,99,4,16,3,2,3.4,0,False
CUST_02390,Small,Basic,2,29,4,18,3,0,3.2,1,True
CUST_02391,Small,Basic,3,29,1,8,2,5,3.8,0,False
CUST_02392,Small,Basic,8,29,2,3,10,1,2.1,0,True
CUST_02393,Small,Basic,3,29,11,10,4,2,3.6,0,True
CUST_02394,Medium,Pro,6,99,5,10,1,0,4.8,0,False
CUST_02395,Medium,Pro,2,99,5,10,2,2,3.0,0,False
CUST_02396,Large,Basic,6,29,11,1,7,1,4.0,0,True
CUST_02397,Small,Basic,11,29,6,10,2,3,5.0,0,False
CUST_02398,Small,Pro,1,99,3,13,3,5,3.1,0,False
CUST_02399,Medium,Pro,2,99,0,3,3,1,5.0,0,True
CUST_02400,Small,Basic,18,29,4,3,4,0,3.1,0,False
CUST_02401,Small,Basic,13,29,1,4,1,0,3.5,0,True
CUST_02402,Medium,Basic,3,29,2,13,1,1,5.0,0,True
CUST_02403,Small,Pro,8,99,0,8,3,1,3.0,0,True
CUST_02404,Medium,Basic,10,29,3,6,2,1,2.8,0,True
CUST_02405,Medium,Basic,4,29,5,15,2,3,2.1,0,True
CUST_02406,Medium,Pro,9,99,0,13,1,0,5.0,0,False
CUST_02407,Medium,Basic,4,29,0,14,3,2,2.9,0,False
CUST_02408,Large,Pro,33,99,2,6,2,1,3.8,0,False
CUST_02409,Medium,Basic,12,29,1,6,3,0,3.3,0,False
CUST_02410,Small,Pro,17,99,0,4,9,0,5.0,0,False
CUST_02411,Medium,Basic,3,29,2,5,4,2,4.6,0,True
CUST_02412,Small,Pro,23,99,7,12,1,3,4.4,0,False
CUST_02413,Small,Pro,16,99,1,5,6,2,4.5,0,False
CUST_02414,Small,Basic,2,29,21,9,1,1,3.0,1,False
CUST_02415,Medium,Basic,4,29,2,4,1,1,3.3,0,True
CUST_02416,Medium,Basic,1,29,2,1,4,0,4.1,0,True
